t_us,x_raw,y_raw,z_raw
3365000,53,2,257
3366250,52,-2,256
3367500,53,0,255
3368750,53,1,258
3370000,55,0,254
3371250,53,-1,255
3372500,53,1,259
3373750,53,-3,256
3375000,52,0,256
3376250,54,0,255
3377500,53,0,256
3378750,52,-1,258
3380000,50,-2,257
3381250,51,-2,259
3382500,53,0,255
3383750,52,0,257
3385000,53,-1,256
3386250,52,-1,255
3387500,50,-1,257
3388750,52,0,256
3390000,50,-2,255
3391250,53,-1,258
3392500,55,-1,256
3393750,53,1,256
3395000,54,2,255
3396250,53,2,255
3397500,51,2,255
3398750,53,0,257
3400000,51,0,256
3401250,50,-2,257
3402500,53,-2,257
3403750,53,1,258
3405000,51,2,255
3406250,52,2,257
3407500,50,-2,255
3408750,55,0,258
3410000,52,-1,257
3411250,52,0,257
3412500,52,0,257
3413750,53,0,254
3415000,53,-1,255
3416250,51,-1,257
3417500,53,1,256
3418750,52,-1,258
3420000,54,-1,255
3421250,52,0,258
3422500,52,-2,257
3423750,52,-1,257
3425000,51,-1,257
3426250,50,-1,255
3427500,51,0,256
3428750,53,-2,257
3430000,52,1,255
3431250,50,-1,258
3432500,51,1,258
3433750,53,0,258
3435000,54,1,257
3436250,54,0,255
3437500,51,-1,257
3438750,52,1,257
3440000,51,1,256
3441250,52,0,255
3442500,53,-1,255
3443750,52,1,255
3445000,52,0,257
3446250,51,1,257
3447500,52,2,258
3448750,54,0,257
3450000,53,1,256
3451250,54,1,257
3452500,52,1,255
3453750,52,-2,258
3455000,53,0,258
3456250,51,0,255
3457500,50,-1,257
3458750,51,-2,256
3460000,54,-1,257
3461250,51,1,258
3462500,53,0,255
3463750,54,0,255
3465000,50,0,258
3466250,53,1,253
3467500,52,-1,257
3468750,53,-1,257
3470000,54,2,256
3471250,50,0,257
3472500,53,3,255
3473750,50,2,257
3475000,56,-3,256
3476250,51,-3,256
3477500,51,-2,255
3478750,50,0,256
3480000,52,0,257
3481250,51,-2,260
3482500,53,-2,258
3483750,52,1,258
3485000,53,0,254
3486250,51,0,258
3487500,53,0,256
3488750,53,-1,257
3490000,53,3,255
3491250,50,0,257
3492500,52,1,256
3493750,51,-1,255
3495000,53,-1,258
3496250,51,0,259
3497500,52,0,257
3498750,51,0,257
3500000,-50,0,259
3501250,-55,0,256
3502500,-52,1,259
3503750,-54,1,256
3505000,-53,-2,257
3506250,-53,-1,258
3507500,-50,1,256
3508750,-52,-1,254
3510000,-52,2,257
3511250,-53,0,256
3512500,-52,-1,258
3513750,-51,0,256
3515000,-52,-1,257
3516250,-53,-1,257
3517500,-52,-1,256
3518750,-54,1,255
3520000,-55,0,255
3521250,-54,1,258
3522500,-52,-1,256
3523750,-53,1,255
3525000,-53,0,259
3526250,-53,-1,258
3527500,-53,-2,255
3528750,-53,2,258
3530000,-55,0,255
3531250,-52,1,254
3532500,-53,-2,256
3533750,-53,0,256
3535000,-51,-1,255
3536250,-51,1,256
3537500,-55,0,257
3538750,-53,-3,255
3540000,-53,-2,256
3541250,-51,0,256
3542500,-53,0,254
3543750,-51,-1,256
3545000,-52,-1,255
3546250,-53,0,257
3547500,-53,-1,256
3548750,-55,0,256
3550000,-52,1,256
3551250,-52,-1,255
3552500,-53,-1,256
3553750,-52,0,254
3555000,-51,3,257
3556250,-51,-2,254
3557500,-51,2,256
3558750,-53,1,258
3560000,-53,2,257
3561250,-53,2,256
3562500,-52,0,254
3563750,-54,1,257
3565000,-53,0,257
3566250,-53,-2,254
3567500,-52,-1,258
3568750,-52,1,258
3570000,-53,1,258
3571250,-56,-1,256
3572500,-53,-2,258
3573750,-55,1,257
3575000,-53,1,256
3576250,-53,0,256
3577500,-52,0,256
3578750,-52,0,256
3580000,-53,-1,259
3581250,-52,0,256
3582500,-55,1,256
3583750,-53,-1,256
3585000,-55,2,259
3586250,-53,0,258
3587500,-52,-3,257
3588750,-54,1,256
3590000,-52,-2,256
3591250,-55,-1,256
3592500,-53,-1,258
3593750,-54,0,256
3595000,-50,0,256
3596250,-54,-2,256
3597500,-53,0,256
3598750,-51,0,254
3600000,-51,-2,256
3601250,-54,-1,257
3602500,-51,1,255
3603750,-53,0,257
3605000,-53,2,257
3606250,-51,1,258
3607500,-52,1,257
3608750,-53,-3,256
3610000,-50,1,256
3611250,-52,-1,256
3612500,-51,0,256
3613750,-51,0,257
3615000,-52,0,257
3616250,-51,1,255
3617500,-54,0,255
3618750,-52,3,256
3620000,-52,0,255
3621250,-51,0,259
3622500,-54,2,255
3623750,-53,-1,259
3625000,-50,-2,257
3626250,-52,3,258
3627500,-52,0,257
3628750,-52,0,258
3630000,-52,2,255
3631250,-51,0,254
3632500,-51,-1,257
3633750,-53,-2,255
3635000,-50,0,257
3636250,-51,2,257
3637500,-53,0,256
3638750,-52,-2,258
3640000,-52,-1,256
3641250,-49,0,258
3642500,-51,0,255
3643750,-53,0,258
3645000,-54,-1,257
3646250,-56,0,253
3647500,-51,-1,254
3648750,-53,-1,257
3650000,-52,0,259
3651250,-53,0,256
3652500,-55,-1,257
3653750,-52,-2,258
3655000,-53,-2,257
3656250,-54,0,255
3657500,-52,0,258
3658750,-53,0,254
3660000,-53,-1,257
3661250,-52,0,255
3662500,-52,-1,256
3663750,-52,-1,257
3665000,-51,1,258
3666250,-53,1,257
3667500,-52,0,257
3668750,-54,1,257
3670000,-52,2,254
3671250,-51,-1,256
3672500,-52,1,258
3673750,-52,2,256
3675000,-49,0,257
3676250,-51,-1,255
3677500,-53,-1,257
3678750,-52,1,255
3680000,-53,1,257
3681250,-53,1,255
3682500,-52,-1,257
3683750,-52,-1,256
3685000,-52,-1,259
3686250,-51,1,257
3687500,-53,0,260
3688750,-52,-1,258
3690000,-53,0,255
3691250,-51,0,257
3692500,-50,0,254
3693750,-53,-1,257
3695000,-50,2,256
3696250,-52,-1,254
3697500,-52,0,257
3698750,-52,3,255
3700000,-52,-1,255
3701250,-54,0,256
3702500,-52,2,256
3703750,-53,2,258
3705000,-53,1,256
3706250,-53,-1,257
3707500,-52,-3,256
3708750,-52,2,258
3710000,-53,-1,256
3711250,-51,-2,258
3712500,-51,3,258
3713750,-53,-3,256
3715000,-52,0,254
3716250,-52,-2,255
3717500,-52,1,257
3718750,-53,0,255
3720000,-52,1,256
3721250,-54,0,257
3722500,-54,0,256
3723750,-53,-1,255
3725000,-54,0,256
3726250,-52,1,256
3727500,-54,-3,258
3728750,-53,-1,258
3730000,-52,-1,257
3731250,-51,2,256
3732500,-52,-1,257
3733750,-52,0,255
3735000,-52,0,255
3736250,-52,2,256
3737500,-52,-2,256
3738750,-50,-2,256
3740000,-54,-1,256
3741250,-53,3,257
3742500,-54,1,255
3743750,-50,0,259
3745000,-54,0,257
3746250,-51,-1,257
3747500,-54,-1,257
3748750,-53,1,256
3750000,-52,2,258
3751250,-54,1,254
3752500,-50,0,259
3753750,-52,-1,255
3755000,-49,-1,259
3756250,-52,2,257
3757500,-55,-4,256
3758750,-55,2,254
3760000,-52,0,256
3761250,-51,0,257
3762500,-53,0,256
3763750,-54,0,254
3765000,-53,-3,257
3766250,-53,-1,255
3767500,-51,1,257
3768750,-50,2,256
3770000,-52,-1,257
3771250,-54,0,258
3772500,-53,-2,257
3773750,-51,0,257
3775000,-52,1,257
3776250,-52,0,256
3777500,-53,-1,257
3778750,-52,-2,256
3780000,-50,0,257
3781250,-53,-1,260
3782500,-53,0,254
3783750,-53,-1,258
3785000,-54,-2,256
3786250,-51,0,254
3787500,-51,-1,257
3788750,-51,2,255
3790000,-52,-2,259
3791250,-51,-1,257
3792500,-50,-1,257
3793750,-54,-2,257
3795000,-53,1,256
3796250,-53,-3,257
3797500,-52,-1,255
3798750,-52,0,257
3800000,-53,1,259
3801250,-55,-2,255
3802500,-54,0,257
3803750,-55,0,255
3805000,-53,2,256
3806250,-53,2,257
3807500,-52,-1,258
3808750,-51,-1,257
3810000,-52,-1,256
3811250,-52,-3,253
3812500,-50,0,256
3813750,-52,1,256
3815000,-52,1,258
3816250,-51,-1,257
3817500,-52,3,257
3818750,-52,-2,256
3820000,-53,-2,257
3821250,-52,2,257
3822500,-53,-1,254
3823750,-52,0,256
3825000,-54,0,258
3826250,-51,0,257
3827500,-53,1,257
3828750,-52,-1,257
3830000,-54,0,256
3831250,-53,-4,255
3832500,-50,1,257
3833750,-52,-4,258
3835000,-53,0,257
3836250,-53,0,258
3837500,-53,2,255
3838750,-53,2,256
3840000,-53,1,258
3841250,-51,1,256
3842500,-53,0,257
3843750,-53,-1,258
3845000,-54,-1,255
3846250,-53,-1,256
3847500,-49,2,258
3848750,-51,0,256
3850000,-51,-1,255
3851250,-51,0,256
3852500,-53,0,260
3853750,-53,0,257
3855000,-51,1,257
3856250,-52,-2,256
3857500,-53,-1,260
3858750,-51,-3,257
3860000,-54,1,255
3861250,-51,1,256
3862500,-52,1,255
3863750,-53,0,257
3865000,-52,1,256
3866250,-52,-1,256
3867500,-53,-1,257
3868750,-51,2,256
3870000,-53,-3,259
3871250,-52,2,257
3872500,-54,2,256
3873750,-53,1,256
3875000,-52,0,255
3876250,-53,1,257
3877500,-54,-2,256
3878750,-51,0,257
3880000,-51,2,258
3881250,-53,1,256
3882500,-52,-1,256
3883750,-54,0,256
3885000,-50,-1,257
3886250,-53,-1,255
3887500,-50,-1,255
3888750,-51,1,256
3890000,-52,-1,258
3891250,-55,-2,257
3892500,-54,1,256
3893750,-53,-1,256
3895000,-53,-1,255
3896250,-53,0,257
3897500,-55,-2,255
3898750,-50,1,256
3900000,-52,0,258
3901250,-52,2,257
3902500,-54,0,257
3903750,-52,0,257
3905000,-53,-2,259
3906250,-53,1,259
3907500,-52,2,259
3908750,-50,-1,257
3910000,-50,1,259
3911250,-54,0,255
3912500,-52,-1,255
3913750,-52,1,255
3915000,-51,0,258
3916250,-52,-1,256
3917500,-52,2,256
3918750,-51,0,254
3920000,-51,0,256
3921250,-51,0,254
3922500,-53,1,254
3923750,-53,1,255
3925000,-53,0,256
3926250,-52,2,258
3927500,-52,0,255
3928750,-51,1,256
3930000,-52,1,255
3931250,-52,2,257
3932500,-52,-2,255
3933750,-52,-1,257
3935000,-52,1,256
3936250,-51,0,258
3937500,-50,-1,258
3938750,-53,0,259
3940000,-53,-1,255
3941250,-52,-2,258
3942500,-53,2,256
3943750,-51,-2,257
3945000,-55,0,258
3946250,-52,0,256
3947500,-52,1,259
3948750,-54,-2,255
3950000,-55,-1,259
3951250,-53,1,257
3952500,-53,0,256
3953750,-51,0,257
3955000,-51,0,260
3956250,-53,1,255
3957500,-52,-1,256
3958750,-54,-1,254
3960000,-53,-1,254
3961250,-52,-1,257
3962500,-50,-1,256
3963750,-54,-1,255
3965000,-52,-2,256
3966250,-52,-1,256
3967500,-55,0,255
3968750,-52,0,256
3970000,-52,-2,257
3971250,-53,1,257
3972500,-52,-2,257
3973750,-53,1,256
3975000,-55,1,257
3976250,-56,-2,256
3977500,-53,-2,256
3978750,-52,0,256
3980000,-53,2,258
3981250,-52,1,255
3982500,-51,-1,255
3983750,-51,1,258
3985000,-52,-3,256
3986250,-50,0,260
3987500,-51,0,255
3988750,-51,1,256
3990000,-54,1,254
3991250,-53,3,256
3992500,-53,-4,257
3993750,-51,-1,257
3995000,-53,1,258
3996250,-52,1,256
3997500,-53,1,258
3998750,-52,-3,257
4000000,1,1,257
4001250,0,1,254
4002500,0,-2,254
4003750,0,0,255
4005000,1,1,256
4006250,1,2,256
4007500,1,1,256
4008750,0,-1,256
4010000,0,-1,256
4011250,0,-1,258
4012500,1,-2,256
4013750,-2,-1,257
4015000,-2,0,257
4016250,0,2,257
4017500,1,0,257
4018750,1,0,257
4020000,0,1,256
4021250,-1,0,259
4022500,0,2,256
4023750,1,1,256
4025000,2,-1,260
4026250,1,-3,258
4027500,-2,-2,255
4028750,0,1,254
4030000,0,0,256
4031250,0,1,257
4032500,0,-1,257
4033750,-1,1,255
4035000,-1,1,255
4036250,2,1,257
4037500,-2,-1,256
4038750,2,-1,255
4040000,0,0,259
4041250,0,-1,258
4042500,1,0,256
4043750,2,-2,257
4045000,-1,2,255
4046250,1,-1,255
4047500,0,-1,255
4048750,-2,-2,257
4050000,-2,1,256
4051250,0,2,257
4052500,2,3,256
4053750,-1,-2,258
4055000,0,3,257
4056250,-1,2,260
4057500,1,0,258
4058750,0,-1,257
4060000,-1,0,257
4061250,1,1,257
4062500,0,2,258
4063750,1,-1,255
4065000,-3,1,257
4066250,-2,0,256
4067500,0,1,255
4068750,-2,0,255
4070000,2,2,256
4071250,0,0,257
4072500,-1,1,255
4073750,-1,-1,255
4075000,2,-1,254
4076250,1,2,256
4077500,2,-1,256
4078750,-1,1,255
4080000,0,0,256
4081250,-1,-2,259
4082500,-2,4,257
4083750,0,-2,256
4085000,0,0,255
4086250,-3,-1,257
4087500,-1,-1,256
4088750,0,1,258
4090000,1,0,256
4091250,0,-1,255
4092500,0,1,254
4093750,2,0,254
4095000,0,-1,257
4096250,1,0,257
4097500,-1,-3,255
4098750,-2,0,257
4100000,0,0,256
4101250,1,2,256
4102500,0,1,253
4103750,2,-1,257
4105000,2,-1,256
4106250,1,1,255
4107500,0,-2,257
4108750,0,0,256
4110000,0,0,256
4111250,0,3,255
4112500,0,-2,258
4113750,1,0,256
4115000,0,2,258
4116250,-2,0,256
4117500,-2,1,256
4118750,0,1,256
4120000,0,0,257
4121250,0,-1,256
4122500,-1,0,257
4123750,-1,1,256
4125000,0,0,258
4126250,0,-1,257
4127500,1,-1,256
4128750,3,-2,257
4130000,-1,-1,257
4131250,-1,0,256
4132500,-1,-1,257
4133750,2,0,258
4135000,0,-1,255
4136250,2,-1,254
4137500,0,0,256
4138750,1,4,256
4140000,2,-3,256
4141250,-1,-2,256
4142500,1,-1,255
4143750,-1,0,256
4145000,0,0,257
4146250,0,3,257
4147500,-1,2,257
4148750,0,0,255
4150000,0,0,259
4151250,0,3,258
4152500,1,-1,256
4153750,3,0,256
4155000,-1,0,257
4156250,1,-2,258
4157500,1,-2,256
4158750,-1,-1,256
4160000,0,1,257
4161250,-1,0,255
4162500,0,2,257
4163750,0,1,257
4165000,-2,1,255
4166250,1,0,257
4167500,2,0,255
4168750,-2,0,256
4170000,-1,0,257
4171250,2,0,258
4172500,-2,0,257
4173750,-2,0,256
4175000,-1,0,256
4176250,3,-1,255
4177500,-1,1,258
4178750,-2,2,255
4180000,0,-1,255
4181250,-1,1,256
4182500,1,0,258
4183750,0,0,257
4185000,-2,1,257
4186250,0,1,258
4187500,-2,1,256
4188750,0,-1,256
4190000,2,1,258
4191250,0,-1,255
4192500,-2,-2,256
4193750,1,-1,256
4195000,-2,0,256
4196250,1,1,258
4197500,0,-3,256
4198750,-1,0,256
4200000,1,0,256
4201250,2,2,256
4202500,-1,-1,258
4203750,0,1,257
4205000,0,1,256
4206250,2,0,255
4207500,1,0,257
4208750,-3,-1,257
4210000,-1,0,256
4211250,-1,-1,255
4212500,-2,3,258
4213750,-1,-3,255
4215000,1,0,257
4216250,1,2,258
4217500,-1,-2,256
4218750,0,1,256
4220000,-2,-1,257
4221250,1,-1,256
4222500,1,1,258
4223750,-1,1,254
4225000,-1,1,258
4226250,-1,2,258
4227500,1,2,258
4228750,1,-1,256
4230000,0,0,255
4231250,0,1,255
4232500,0,3,258
4233750,-1,0,255
4235000,-2,-3,257
4236250,2,-2,257
4237500,2,0,257
4238750,2,-1,256
4240000,-2,3,257
4241250,1,-2,255
4242500,1,-2,254
4243750,0,-1,256
4245000,-1,-1,256
4246250,1,-3,256
4247500,-1,2,259
4248750,1,-1,258
4250000,0,0,258
4251250,-2,-1,255
4252500,-2,1,257
4253750,-1,0,258
4255000,1,-1,258
4256250,0,-1,259
4257500,0,0,255
4258750,0,-3,256
4260000,-3,0,257
4261250,2,0,256
4262500,0,0,254
4263750,-1,0,256
4265000,1,-2,258
4266250,1,2,256
4267500,-1,1,259
4268750,1,-1,256
4270000,0,0,257
4271250,-2,1,258
4272500,0,-4,257
4273750,-1,-1,257
4275000,-2,0,257
4276250,-1,1,256
4277500,0,0,256
4278750,0,-2,257
4280000,0,-2,258
4281250,0,-1,256
4282500,1,1,257
4283750,1,1,256
4285000,1,0,257
4286250,2,0,257
4287500,-2,1,258
4288750,-1,-1,255
4290000,0,2,255
4291250,1,-3,258
4292500,0,-2,256
4293750,-2,-2,256
4295000,1,2,257
4296250,-2,2,256
4297500,2,1,258
4298750,1,1,255
4300000,2,0,259
4301250,0,-1,255
4302500,0,1,257
4303750,2,1,258
4305000,0,0,254
4306250,-1,1,258
4307500,-2,-1,257
4308750,2,0,258
4310000,1,1,255
4311250,-4,0,257
4312500,3,-1,257
4313750,-1,-1,256
4315000,2,0,257
4316250,2,-2,255
4317500,0,-4,256
4318750,0,2,257
4320000,0,-1,255
4321250,-2,-1,257
4322500,-2,-1,259
4323750,-1,-2,255
4325000,0,0,255
4326250,2,0,258
4327500,2,0,256
4328750,2,-2,256
4330000,-1,-1,257
4331250,-2,1,258
4332500,-2,-1,257
4333750,1,-2,259
4335000,1,-2,255
4336250,-2,-1,256
4337500,1,1,260
4338750,0,-1,257
4340000,1,0,257
4341250,-1,-2,256
4342500,-2,-1,259
4343750,0,2,258
4345000,2,1,257
4346250,2,0,257
4347500,1,2,258
4348750,-1,0,258
4350000,0,0,258
4351250,1,0,257
4352500,0,-1,259
4353750,-1,0,257
4355000,0,2,255
4356250,2,1,256
4357500,1,0,257
4358750,2,1,256
4360000,0,0,257
4361250,1,0,255
4362500,-1,0,256
4363750,2,0,257
4365000,-2,2,256
4366250,0,-1,256
4367500,0,-2,254
4368750,-2,-1,256
4370000,0,-1,258
4371250,0,2,257
4372500,3,0,255
4373750,1,-1,258
4375000,-1,-2,256
4376250,4,2,256
4377500,-2,-3,258
4378750,1,1,256
4380000,3,1,256
4381250,0,-1,255
4382500,-2,0,256
4383750,1,0,257
4385000,1,0,256
4386250,0,-1,256
4387500,1,-1,258
4388750,1,0,257
4390000,0,-3,255
4391250,1,-1,255
4392500,1,1,254
4393750,1,0,257
4395000,-1,1,256
4396250,-2,-1,255
4397500,-1,0,257
4398750,2,1,254
4400000,1,0,257
4401250,1,-3,254
4402500,1,1,256
4403750,2,-1,255
4405000,0,-1,258
4406250,1,-2,256
4407500,2,-1,258
4408750,-1,0,256
4410000,1,0,258
4411250,2,1,257
4412500,0,-3,257
4413750,-1,-3,255
4415000,-1,1,257
4416250,0,-2,256
4417500,0,0,256
4418750,1,2,258
4420000,0,-1,254
4421250,-1,3,258
4422500,3,1,256
4423750,1,0,258
4425000,1,-1,258
4426250,1,0,259
4427500,-1,-1,256
4428750,-2,-1,257
4430000,0,1,256
4431250,0,0,257
4432500,0,2,255
4433750,1,-1,258
4435000,-2,0,257
4436250,1,2,256
4437500,-1,1,256
4438750,2,-1,257
4440000,0,-1,257
4441250,3,-1,257
4442500,0,-2,255
4443750,2,-1,253
4445000,-1,-1,256
4446250,1,-2,256
4447500,2,3,259
4448750,-1,-1,256
4450000,-1,-2,258
4451250,0,0,256
4452500,-1,1,258
4453750,-1,0,255
4455000,-1,-2,256
4456250,-2,2,255
4457500,0,2,256
4458750,0,0,254
4460000,-1,-2,254
4461250,0,0,255
4462500,-2,-3,257
4463750,-1,2,257
4465000,-1,1,255
4466250,0,1,259
4467500,-1,-1,257
4468750,0,1,259
4470000,-1,0,256
4471250,1,-1,255
4472500,-1,1,255
4473750,2,-1,253
4475000,0,0,256
4476250,1,0,256
4477500,0,-1,257
4478750,-1,-3,256
4480000,-1,-1,257
4481250,-1,1,257
4482500,1,-1,258
4483750,0,4,257
4485000,0,2,254
4486250,0,0,256
4487500,0,1,257
4488750,-1,4,256
4490000,1,0,256
4491250,3,0,258
4492500,1,0,255
4493750,-2,0,255
4495000,0,-1,256
4496250,1,-1,256
4497500,0,2,256
4498750,2,0,259
4500000,0,-1,256
4501250,-1,1,256
4502500,2,0,255
4503750,0,-1,258
4505000,0,-1,257
4506250,-1,0,257
4507500,1,0,257
4508750,2,2,255
4510000,0,-1,258
4511250,-1,-1,257
4512500,-1,0,255
4513750,-2,1,258
4515000,2,-2,255
4516250,0,0,255
4517500,0,-1,257
4518750,2,1,257
4520000,-1,-1,257
4521250,-1,0,255
4522500,0,0,258
4523750,1,0,256
4525000,2,0,256
4526250,1,0,256
4527500,1,-1,255
4528750,1,-1,259
4530000,-4,-2,257
4531250,-1,2,259
4532500,-1,0,255
4533750,2,-2,257
4535000,-1,1,258
4536250,3,-2,256
4537500,0,-1,256
4538750,-1,0,255
4540000,2,-1,255
4541250,0,0,256
4542500,0,1,257
4543750,1,-2,257
4545000,0,2,256
4546250,-1,1,255
4547500,1,-1,257
4548750,0,3,257
4550000,-1,-1,258
4551250,-1,1,256
4552500,0,0,257
4553750,-1,3,257
4555000,1,0,255
4556250,0,0,257
4557500,0,0,257
4558750,-2,0,260
4560000,1,0,256
4561250,1,0,259
4562500,1,-1,256
4563750,2,-1,257
4565000,0,0,259
4566250,1,0,256
4567500,0,1,256
4568750,-1,0,255
4570000,0,0,256
4571250,0,-1,255
4572500,1,0,257
4573750,-1,0,256
4575000,-2,-1,259
4576250,1,1,259
4577500,1,1,259
4578750,-1,-1,256
4580000,-2,-1,258
4581250,-1,-1,255
4582500,1,0,255
4583750,0,-1,255
4585000,2,0,258
4586250,-1,1,259
4587500,0,0,258
4588750,-1,0,257
4590000,0,-1,257
4591250,1,-1,256
4592500,1,0,256
4593750,2,-2,256
4595000,0,3,257
4596250,2,-1,256
4597500,0,-1,256
4598750,-2,0,259
4600000,3,-1,256
4601250,0,-1,257
4602500,0,0,257
4603750,1,0,257
4605000,-2,-1,256
4606250,1,-2,256
4607500,1,-1,258
4608750,0,0,256
4610000,1,0,258
4611250,0,-2,257
4612500,1,0,257
4613750,1,-3,255
4615000,0,1,255
4616250,2,-1,255
4617500,-1,1,256
4618750,-1,1,257
4620000,-3,1,258
4621250,1,-1,256
4622500,0,0,257
4623750,-1,-1,256
4625000,1,1,256
4626250,0,0,254
4627500,0,0,256
4628750,1,2,258
4630000,1,-2,257
4631250,2,1,257
4632500,1,-1,257
4633750,-1,0,257
4635000,-1,-2,258
4636250,-2,0,257
4637500,-1,-1,257
4638750,1,-2,256
4640000,-2,2,256
4641250,-1,-2,255
4642500,1,-1,258
4643750,1,1,257
4645000,0,1,257
4646250,1,-2,256
4647500,3,0,256
4648750,1,2,258
4650000,-1,-1,257
4651250,-2,2,258
4652500,0,0,257
4653750,1,1,257
4655000,-1,-3,255
4656250,1,-1,257
4657500,0,2,257
4658750,-2,-1,258
4660000,1,-1,257
4661250,-1,-1,258
4662500,1,1,256
4663750,1,-1,254
4665000,1,-1,256
4666250,2,-1,258
4667500,1,-1,255
4668750,0,2,257
4670000,1,-2,257
4671250,0,1,258
4672500,3,0,257
4673750,1,2,255
4675000,3,1,255
4676250,-2,0,258
4677500,0,1,256
4678750,-1,-1,256
4680000,1,0,257
4681250,0,-1,259
4682500,0,-1,258
4683750,0,1,258
4685000,0,-2,254
4686250,-1,2,256
4687500,0,1,255
4688750,1,2,256
4690000,0,0,257
4691250,1,-1,257
4692500,1,1,257
4693750,-1,2,259
4695000,1,-1,257
4696250,1,0,256
4697500,2,0,258
4698750,0,0,255
4700000,1,-2,256
4701250,-1,-2,259
4702500,-2,3,258
4703750,0,2,255
4705000,0,2,259
4706250,-1,-2,256
4707500,-3,-3,257
4708750,3,2,259
4710000,1,-1,256
4711250,0,1,253
4712500,2,1,258
4713750,-2,1,254
4715000,0,0,255
4716250,0,1,256
4717500,2,0,257
4718750,-1,-1,255
4720000,-2,-1,254
4721250,1,-2,257
4722500,-2,0,258
4723750,-1,1,259
4725000,1,1,257
4726250,2,0,256
4727500,0,-1,255
4728750,-1,-1,258
4730000,-3,0,258
4731250,-1,-1,258
4732500,-1,0,256
4733750,0,0,256
4735000,-1,2,258
4736250,-1,0,258
4737500,2,2,258
4738750,-3,-1,259
4740000,-3,0,255
4741250,1,0,257
4742500,0,0,258
4743750,-1,-2,257
4745000,-2,-1,259
4746250,0,0,257
4747500,0,0,256
4748750,1,0,256
4750000,2,-1,260
4751250,-1,-1,257
4752500,0,1,256
4753750,0,-3,257
4755000,0,2,257
4756250,0,0,258
4757500,-2,1,255
4758750,0,0,256
4760000,0,-1,257
4761250,0,2,256
4762500,1,1,258
4763750,1,0,256
4765000,-2,-1,255
4766250,-1,2,256
4767500,1,2,259
4768750,-1,-1,258
4770000,0,-1,257
4771250,0,-1,257
4772500,2,-2,254
4773750,0,0,253
4775000,0,0,255
4776250,-2,-2,256
4777500,-2,-1,254
4778750,-1,1,256
4780000,1,0,256
4781250,-1,-3,256
4782500,2,0,257
4783750,-1,1,257
4785000,1,1,254
4786250,-1,1,253
4787500,1,-1,257
4788750,2,-1,258
4790000,1,-1,256
4791250,2,1,257
4792500,-1,-1,259
4793750,-1,-1,259
4795000,-2,1,258
4796250,0,0,257
4797500,-2,-2,255
4798750,-1,0,256
4800000,-1,1,255
4801250,4,-1,256
4802500,0,0,255
4803750,0,0,254
4805000,-1,0,257
4806250,-1,1,255
4807500,0,0,254
4808750,-1,-1,254
4810000,-2,-1,255
4811250,-2,1,257
4812500,2,-2,257
4813750,-1,-1,258
4815000,-2,0,257
4816250,0,1,258
4817500,1,-1,254
4818750,0,0,254
4820000,-1,2,257
4821250,0,-2,257
4822500,-1,0,256
4823750,1,-1,255
4825000,2,2,257
4826250,0,-2,255
4827500,-2,0,256
4828750,0,0,255
4830000,0,-1,256
4831250,-1,0,259
4832500,-1,0,258
4833750,1,1,256
4835000,1,-2,257
4836250,2,0,257
4837500,-1,-1,255
4838750,0,-1,258
4840000,0,2,255
4841250,0,-1,257
4842500,1,1,257
4843750,0,1,257
4845000,-1,-1,259
4846250,1,1,257
4847500,1,0,257
4848750,2,1,258
4850000,1,-1,255
4851250,-3,1,258
4852500,-1,-1,258
4853750,0,0,256
4855000,0,2,255
4856250,-2,0,257
4857500,-1,0,258
4858750,0,1,257
4860000,1,2,255
4861250,-1,-1,257
4862500,0,0,256
4863750,-1,1,257
4865000,1,0,260
4866250,0,-1,259
4867500,2,1,258
4868750,-1,-1,257
4870000,-1,2,257
4871250,-1,-2,256
4872500,-1,0,256
4873750,2,1,258
4875000,2,1,256
4876250,0,-1,257
4877500,0,-2,256
4878750,-3,-1,257
4880000,-1,1,256
4881250,0,2,255
4882500,-1,-1,256
4883750,2,3,256
4885000,1,0,259
4886250,0,1,257
4887500,1,0,256
4888750,-2,0,256
4890000,2,1,257
4891250,3,2,256
4892500,0,1,257
4893750,1,0,255
4895000,0,0,257
4896250,-1,0,256
4897500,1,3,257
4898750,2,-1,258
4900000,2,0,255
4901250,2,-1,257
4902500,-2,0,257
4903750,0,-1,255
4905000,0,1,255
4906250,0,-1,257
4907500,-3,2,254
4908750,0,1,256
4910000,2,-2,257
4911250,-2,-1,257
4912500,0,-1,253
4913750,0,-2,257
4915000,1,2,255
4916250,0,-1,257
4917500,-1,-1,257
4918750,1,-1,256
4920000,0,0,256
4921250,2,0,255
4922500,1,0,259
4923750,1,1,257
4925000,2,-1,255
4926250,-2,0,254
4927500,1,-1,259
4928750,0,-3,258
4930000,-1,0,255
4931250,0,-2,258
4932500,-1,1,256
4933750,-1,0,256
4935000,0,0,258
4936250,-1,0,257
4937500,2,-2,257
4938750,-1,1,259
4940000,0,0,255
4941250,-1,-1,256
4942500,1,1,257
4943750,1,-1,255
4945000,-1,1,256
4946250,-1,1,256
4947500,0,0,257
4948750,-1,1,254
4950000,1,1,256
4951250,-2,-2,258
4952500,-1,1,257
4953750,2,3,258
4955000,1,1,258
4956250,-1,0,258
4957500,0,0,259
4958750,1,-1,257
4960000,1,-1,257
4961250,-1,0,258
4962500,1,-1,257
4963750,-1,0,259
4965000,-2,3,256
